"Port","Commodity","Region","Year","Mode","State","trade_type","Tons_2022","Value_2022"
"Atlanta","52 Cotton, Including Yarn And Woven Fabric Thereof","Asia",2022,4,"GA","Export",0.00487753527336861,0.752979
"Atlanta","52 Cotton, Including Yarn And Woven Fabric Thereof","Australia and Oceania",2022,4,"GA","Export",0.000420745149911817,0.047911
"Atlanta","52 Cotton, Including Yarn And Woven Fabric Thereof","Europe",2022,4,"GA","Export",0.015646164021164,1.956563
"Atlanta","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","Asia",2022,4,"GA","Export",0.000115410052910053,0.045629
"Atlanta","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","Europe",2022,4,"GA","Export",9.50176366843034e-05,0.02547
"Atlanta","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","South/Central America",2022,4,"GA","Export",4.81701940035273e-05,0.036972
"Atlanta","54 Manmade Filaments, Including Yarns & Woven Fabrics","Africa",2022,4,"GA","Export",0.000685405643738977,0.120711
"Atlanta","54 Manmade Filaments, Including Yarns & Woven Fabrics","Asia",2022,4,"GA","Export",0.0631029541446208,13.465497
"Atlanta","54 Manmade Filaments, Including Yarns & Woven Fabrics","Australia and Oceania",2022,4,"GA","Export",7.51763668430335e-05,0.052217
"Atlanta","54 Manmade Filaments, Including Yarns & Woven Fabrics","Europe",2022,4,"GA","Export",0.0399833553791887,8.583348
"Atlanta","54 Manmade Filaments, Including Yarns & Woven Fabrics","North America",2022,4,"GA","Export",1.08024691358025e-05,0.007234
"Atlanta","54 Manmade Filaments, Including Yarns & Woven Fabrics","South/Central America",2022,4,"GA","Export",0.00461585097001764,1.465689
"Atlanta","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Africa",2022,4,"GA","Export",0.0113628747795414,0.843138
"Atlanta","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Asia",2022,4,"GA","Export",0.0951543209876543,14.574183
"Atlanta","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Australia and Oceania",2022,4,"GA","Export",0.00034347442680776,0.093298
"Atlanta","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Europe",2022,4,"GA","Export",0.0740132275132275,11.071818
"Atlanta","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","South/Central America",2022,4,"GA","Export",0.0024102733686067,0.10142
"Atlanta","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Africa",2022,4,"GA","Export",0.0011957671957672,0.122637
"Atlanta","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Asia",2022,4,"GA","Export",0.0303352072310406,5.50221
"Atlanta","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Australia and Oceania",2022,4,"GA","Export",0.000145282186948854,0.056478
"Atlanta","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Europe",2022,4,"GA","Export",0.0274499559082892,5.245907
"Atlanta","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","South/Central America",2022,4,"GA","Export",0.00116435185185185,0.318049
"Atlanta","57 Carpets And Other Textile Floor Coverings","Africa",2022,4,"GA","Export",0.00209909611992945,0.192703
"Atlanta","57 Carpets And Other Textile Floor Coverings","Asia",2022,4,"GA","Export",0.0366295194003527,2.875471
"Atlanta","57 Carpets And Other Textile Floor Coverings","Australia and Oceania",2022,4,"GA","Export",0.000787477954144621,0.089907
"Atlanta","57 Carpets And Other Textile Floor Coverings","Europe",2022,4,"GA","Export",0.0407535273368607,3.200485
"Atlanta","57 Carpets And Other Textile Floor Coverings","South/Central America",2022,4,"GA","Export",0.000196869488536155,0.022368
"Atlanta","58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc","Africa",2022,4,"GA","Export",0.00039836860670194,0.062112
"Atlanta","58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc","Asia",2022,4,"GA","Export",0.0251598324514991,3.264947
"Atlanta","58 Spec Wov Fabrics; Tufted Fab; Lace; Tapestries Etc","Europe",2022,4,"GA","Export",0.0071712962962963,1.141861
"Atlanta","59 Impregnated Etc Text Fabrics; Tex Art For Industry","Africa",2022,4,"GA","Export",0.00101763668430335,0.582617
"Atlanta","59 Impregnated Etc Text Fabrics; Tex Art For Industry","Asia",2022,4,"GA","Export",0.0509842372134039,17.509364
"Atlanta","59 Impregnated Etc Text Fabrics; Tex Art For Industry","Australia and Oceania",2022,4,"GA","Export",0.00399559082892416,0.94015
"Atlanta","59 Impregnated Etc Text Fabrics; Tex Art For Industry","Europe",2022,4,"GA","Export",0.0374158950617284,10.261451
"Atlanta","59 Impregnated Etc Text Fabrics; Tex Art For Industry","South/Central America",2022,4,"GA","Export",0.00137643298059965,0.300921
"Atlanta","60 Knitted Or Crocheted Fabrics","Africa",2022,4,"GA","Export",0.00148511904761905,0.309609
"Atlanta","60 Knitted Or Crocheted Fabrics","Asia",2022,4,"GA","Export",0.0180902777777778,4.61063
"Atlanta","60 Knitted Or Crocheted Fabrics","Australia and Oceania",2022,4,"GA","Export",5.41225749559083e-05,0.012036
"Atlanta","60 Knitted Or Crocheted Fabrics","Europe",2022,4,"GA","Export",0.0105132275132275,1.622078
"Atlanta","60 Knitted Or Crocheted Fabrics","South/Central America",2022,4,"GA","Export",0.000307760141093474,0.02347
"Atlanta","61 Apparel Articles And Accessories, Knit Or Crochet","Africa",2022,4,"GA","Export",0.000500881834215168,0.077556
"Atlanta","61 Apparel Articles And Accessories, Knit Or Crochet","Asia",2022,4,"GA","Export",0.0325679012345679,4.940879
"Atlanta","61 Apparel Articles And Accessories, Knit Or Crochet","Australia and Oceania",2022,4,"GA","Export",0.00174085097001764,0.335658
"Atlanta","61 Apparel Articles And Accessories, Knit Or Crochet","Europe",2022,4,"GA","Export",0.0432270723104056,9.031767
"Atlanta","61 Apparel Articles And Accessories, Knit Or Crochet","North America",2022,4,"GA","Export",7.18694885361552e-05,0.025595
"Atlanta","61 Apparel Articles And Accessories, Knit Or Crochet","South/Central America",2022,4,"GA","Export",3.3289241622575e-05,0.017315
"Atlanta","62 Apparel Articles And Accessories, Not Knit Etc.","Africa",2022,4,"GA","Export",0.000624228395061728,0.236133
"Atlanta","62 Apparel Articles And Accessories, Not Knit Etc.","Asia",2022,4,"GA","Export",0.0149225088183422,3.292742
"Atlanta","62 Apparel Articles And Accessories, Not Knit Etc.","Australia and Oceania",2022,4,"GA","Export",0.00195601851851852,0.343831
"Atlanta","62 Apparel Articles And Accessories, Not Knit Etc.","Europe",2022,4,"GA","Export",0.00879166666666667,2.989366
"Atlanta","62 Apparel Articles And Accessories, Not Knit Etc.","North America",2022,4,"GA","Export",1.10229276895944e-07,0.00985
"Atlanta","62 Apparel Articles And Accessories, Not Knit Etc.","South/Central America",2022,4,"GA","Export",0.00102579365079365,1.316142
"Atlanta","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Africa",2022,4,"GA","Export",0.000548059964726631,0.12811
"Atlanta","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Asia",2022,4,"GA","Export",0.00672905643738977,2.244036
"Atlanta","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Australia and Oceania",2022,4,"GA","Export",0.00115454144620811,0.394011
"Atlanta","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Europe",2022,4,"GA","Export",0.0337416225749559,8.907371
"Atlanta","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","North America",2022,4,"GA","Export",6.39329805996473e-05,0.028389
"Atlanta","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","South/Central America",2022,4,"GA","Export",0.000116181657848325,0.034567
"Atlanta","64 Footwear, Gaiters Etc. And Parts Thereof","Africa",2022,4,"GA","Export",0.000500110229276896,0.120349
"Atlanta","64 Footwear, Gaiters Etc. And Parts Thereof","Asia",2022,4,"GA","Export",0.005855930335097,1.521933
"Atlanta","64 Footwear, Gaiters Etc. And Parts Thereof","Australia and Oceania",2022,4,"GA","Export",0.00043694885361552,0.103516
"Atlanta","64 Footwear, Gaiters Etc. And Parts Thereof","Europe",2022,4,"GA","Export",0.0137884700176367,3.376054
"Atlanta","64 Footwear, Gaiters Etc. And Parts Thereof","South/Central America",2022,4,"GA","Export",1.19047619047619e-05,0.018933
"Atlanta","65 Headgear And Parts Thereof","Africa",2022,4,"GA","Export",0.000128196649029982,0.031468
"Atlanta","65 Headgear And Parts Thereof","Asia",2022,4,"GA","Export",0.0049674823633157,0.559742
"Atlanta","65 Headgear And Parts Thereof","Europe",2022,4,"GA","Export",0.000836089065255732,0.32444
"Atlanta","65 Headgear And Parts Thereof","North America",2022,4,"GA","Export",2.86596119929453e-06,0.003158
"Atlanta","65 Headgear And Parts Thereof","South/Central America",2022,4,"GA","Export",1.64241622574956e-05,0.007822
"Atlanta","66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts","Asia",2022,4,"GA","Export",5.10361552028219e-05,0.00661
"Atlanta","66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts","Europe",2022,4,"GA","Export",4.45326278659612e-05,0.009337
"Atlanta","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art","Africa",2022,4,"GA","Export",1.42195767195767e-05,0.004137
"Atlanta","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art","Asia",2022,4,"GA","Export",0.00108399470899471,0.177595
"Atlanta","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art","Europe",2022,4,"GA","Export",0.000604056437389771,0.102835
"Atlanta","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art","South/Central America",2022,4,"GA","Export",0.000120811287477954,0.058267
"Atlanta","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Africa",2022,4,"GA","Export",0.000255070546737213,0.220107
"Atlanta","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Asia",2022,4,"GA","Export",0.0443794091710758,11.78064
"Atlanta","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Australia and Oceania",2022,4,"GA","Export",0.000184744268077601,0.031036
"Atlanta","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Europe",2022,4,"GA","Export",0.0206327160493827,33.886095
"Atlanta","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","North America",2022,4,"GA","Export",0.000802579365079365,0.032483
"Atlanta","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","South/Central America",2022,4,"GA","Export",0.00191082451499118,2.646079
"Atlanta","69 Ceramic Products","Africa",2022,4,"GA","Export",0.00361563051146384,0.564671
"Atlanta","69 Ceramic Products","Asia",2022,4,"GA","Export",0.0148661816578483,5.819487
"Atlanta","69 Ceramic Products","Australia and Oceania",2022,4,"GA","Export",1.26763668430335e-05,0.015106
"Atlanta","69 Ceramic Products","Europe",2022,4,"GA","Export",0.021453373015873,4.633289
"Atlanta","69 Ceramic Products","South/Central America",2022,4,"GA","Export",0.00100529100529101,0.07691
"Atlanta","70 Glass And Glassware","Africa",2022,4,"GA","Export",0.0055652557319224,2.230965
"Atlanta","70 Glass And Glassware","Asia",2022,4,"GA","Export",0.0985076058201058,59.386381
"Atlanta","70 Glass And Glassware","Australia and Oceania",2022,4,"GA","Export",0.000623346560846561,0.139878
"Atlanta","70 Glass And Glassware","Europe",2022,4,"GA","Export",0.0728600088183421,35.391586
"Atlanta","70 Glass And Glassware","North America",2022,4,"GA","Export",3.3289241622575e-05,0.027584
"Atlanta","70 Glass And Glassware","South/Central America",2022,4,"GA","Export",0.000955136684303351,0.310052
"Atlanta","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Africa",2022,4,"GA","Export",1.62037037037037e-05,0.014387
"Atlanta","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Asia",2022,4,"GA","Export",0.000928902116402116,2.909453
"Atlanta","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Australia and Oceania",2022,4,"GA","Export",0.000125440917107584,0.13771
"Atlanta","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Europe",2022,4,"GA","Export",0.00584578924162257,31.951031
"Atlanta","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","North America",2022,4,"GA","Export",1.10229276895944e-07,0.010561
"Atlanta","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","South/Central America",2022,4,"GA","Export",5.31305114638448e-05,0.011812
"Atlanta","72 Iron And Steel","Africa",2022,4,"GA","Export",0.00987191358024691,0.210292
"Atlanta","72 Iron And Steel","Asia",2022,4,"GA","Export",0.098025462962963,6.077651
"Atlanta","72 Iron And Steel","Australia and Oceania",2022,4,"GA","Export",0.00278494268077601,0.081856
"Atlanta","72 Iron And Steel","Europe",2022,4,"GA","Export",0.115673390652557,11.814649
"Atlanta","72 Iron And Steel","North America",2022,4,"GA","Export",0.00111022927689594,0.029729
"Atlanta","72 Iron And Steel","South/Central America",2022,4,"GA","Export",0.00353692680776014,0.19786
"Atlanta","73 Articles Of Iron Or Steel","Africa",2022,4,"GA","Export",0.0366491402116402,6.001851
"Atlanta","73 Articles Of Iron Or Steel","Asia",2022,4,"GA","Export",0.160503086419753,40.193518
"Atlanta","73 Articles Of Iron Or Steel","Australia and Oceania",2022,4,"GA","Export",0.00399349647266314,0.877981
"Atlanta","73 Articles Of Iron Or Steel","Europe",2022,4,"GA","Export",0.291780313051146,85.101074
"Atlanta","73 Articles Of Iron Or Steel","North America",2022,4,"GA","Export",0.00352513227513228,0.706392
"Atlanta","73 Articles Of Iron Or Steel","South/Central America",2022,4,"GA","Export",0.0302167107583774,10.186075
"Atlanta","74 Copper And Articles Thereof","Africa",2022,4,"GA","Export",0.000505511463844797,0.613154
"Atlanta","74 Copper And Articles Thereof","Asia",2022,4,"GA","Export",0.0179982363315697,4.335028
"Atlanta","74 Copper And Articles Thereof","Europe",2022,4,"GA","Export",0.0348894400352734,7.34649
"Atlanta","74 Copper And Articles Thereof","North America",2022,4,"GA","Export",3.28483245149912e-05,0.00251
"Atlanta","74 Copper And Articles Thereof","South/Central America",2022,4,"GA","Export",0.000124779541446208,0.044635
"Atlanta","75 Nickel And Articles Thereof","Africa",2022,4,"GA","Export",0.000278439153439153,0.256024
"Atlanta","75 Nickel And Articles Thereof","Asia",2022,4,"GA","Export",0.032608024691358,23.858165
"Atlanta","75 Nickel And Articles Thereof","Australia and Oceania",2022,4,"GA","Export",6.93342151675485e-05,0.097477
"Atlanta","75 Nickel And Articles Thereof","Europe",2022,4,"GA","Export",0.0939802689594356,98.914462
"Atlanta","75 Nickel And Articles Thereof","North America",2022,4,"GA","Export",1.32275132275132e-05,0.064929
"Atlanta","75 Nickel And Articles Thereof","South/Central America",2022,4,"GA","Export",0.0110335097001764,21.529384
"Atlanta","76 Aluminum And Articles Thereof","Africa",2022,4,"GA","Export",0.00165112433862434,0.429632
"Atlanta","76 Aluminum And Articles Thereof","Asia",2022,4,"GA","Export",0.0488493165784832,7.609572
"Atlanta","76 Aluminum And Articles Thereof","Australia and Oceania",2022,4,"GA","Export",0.000392967372134039,0.121555
"Atlanta","76 Aluminum And Articles Thereof","Europe",2022,4,"GA","Export",0.0680122354497354,12.117134
"Atlanta","76 Aluminum And Articles Thereof","North America",2022,4,"GA","Export",0.000569995590828924,0.139443
"Atlanta","76 Aluminum And Articles Thereof","South/Central America",2022,4,"GA","Export",0.000690255731922399,0.282629
"Atlanta","78 Lead And Articles Thereof","Africa",2022,4,"GA","Export",8.5978835978836e-06,0.00585
"Atlanta","78 Lead And Articles Thereof","Asia",2022,4,"GA","Export",6.80114638447972e-05,0.012633
"Atlanta","78 Lead And Articles Thereof","Europe",2022,4,"GA","Export",0.000649470899470899,0.040005
"Atlanta","78 Lead And Articles Thereof","South/Central America",2022,4,"GA","Export",3.30687830687831e-07,0.004432
"Atlanta","79 Zinc And Articles Thereof","Asia",2022,4,"GA","Export",0.00108917548500882,0.182995
"Atlanta","79 Zinc And Articles Thereof","Europe",2022,4,"GA","Export",0.0022337962962963,0.29074
"Atlanta","80 Tin And Articles Thereof","Asia",2022,4,"GA","Export",3.30687830687831e-07,0.00255
"Atlanta","80 Tin And Articles Thereof","Europe",2022,4,"GA","Export",7.62786596119929e-05,0.046985
"Atlanta","81 Base Metals Nesoi; Cermets; Articles Thereof","Africa",2022,4,"GA","Export",1.89594356261023e-05,0.116706
"Atlanta","81 Base Metals Nesoi; Cermets; Articles Thereof","Asia",2022,4,"GA","Export",0.01088139329806,9.916658
"Atlanta","81 Base Metals Nesoi; Cermets; Articles Thereof","Australia and Oceania",2022,4,"GA","Export",5.51146384479718e-07,0.009644
"Atlanta","81 Base Metals Nesoi; Cermets; Articles Thereof","Europe",2022,4,"GA","Export",0.0504015652557319,41.803189
"Atlanta","81 Base Metals Nesoi; Cermets; Articles Thereof","North America",2022,4,"GA","Export",1.54320987654321e-06,0.035773
"Atlanta","81 Base Metals Nesoi; Cermets; Articles Thereof","South/Central America",2022,4,"GA","Export",0.00116865079365079,2.388317
"Atlanta","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Africa",2022,4,"GA","Export",0.00256128747795414,2.1092
"Atlanta","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Asia",2022,4,"GA","Export",0.00631613756613757,4.38019
"Atlanta","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Australia and Oceania",2022,4,"GA","Export",0.000746803350970018,0.443787
"Atlanta","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","Europe",2022,4,"GA","Export",0.0340962301587302,56.550666
"Atlanta","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","North America",2022,4,"GA","Export",0.000288910934744268,0.434199
"Atlanta","82 Tools, Cutlery Etc. Of Base Metal & Parts Thereof","South/Central America",2022,4,"GA","Export",0.000920634920634921,0.989447
"Atlanta","83 Miscellaneous Articles Of Base Metal","Africa",2022,4,"GA","Export",0.00883013668430335,0.843846
"Atlanta","83 Miscellaneous Articles Of Base Metal","Asia",2022,4,"GA","Export",0.0330216049382716,12.180109
"Atlanta","83 Miscellaneous Articles Of Base Metal","Australia and Oceania",2022,4,"GA","Export",0.00103229717813051,0.441309
"Atlanta","83 Miscellaneous Articles Of Base Metal","Europe",2022,4,"GA","Export",0.045851741622575,21.960358
"Atlanta","83 Miscellaneous Articles Of Base Metal","North America",2022,4,"GA","Export",0.000160714285714286,0.131697
"Atlanta","83 Miscellaneous Articles Of Base Metal","South/Central America",2022,4,"GA","Export",0.00827292768959436,7.42263
"Atlanta","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts","Africa",2022,4,"GA","Export",0.155366953262787,98.796835
"Atlanta","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts","Asia",2022,4,"GA","Export",1.30155291005291,1343.003169
"Atlanta","84 Nuclear Reactors, Boilers, Machinery Etc.; Parts","Australia and Oceania",2022,4,"GA","Export",0.032390873015873,27.484826
